timestamp,temperature,hr,spo2,ax,ay,az,gx,gy,gz,perclos,ear,mar,yawn_status,head_angle,auto_label
1762801316.5606372,36.58,78.13,99.33,-0.26,-0.05,-1.07,-4.0,-1.46,0.33,4.09,0.38,0.0,Closed,2.41,Alert
1762800695.9159143,37.21,67.11,92.86,-0.47,0.02,-1.07,-3.91,-1.54,0.05,65.92,0.12,0.03,Open,25.31,Fatigued
1762801564.3781137,36.6,76.27,97.92,-0.23,-0.04,-1.07,-3.92,-1.49,0.32,1.41,0.35,0.0,Closed,-0.71,Alert
1762800694.7232707,36.79,67.98,89.43,-0.08,0.02,-1.13,-3.86,-1.64,0.47,78.05,0.12,0.04,Closed,7.95,Fatigued
1762801715.565981,36.41,84.26,99.19,-0.24,-0.04,-1.1,-4.03,-1.46,0.41,4.16,0.34,0.0,Closed,4.18,Alert
1762800896.1350598,36.08,83.96,97.08,-0.31,-0.04,-1.1,-4.02,-1.43,0.33,6.58,0.35,0.0,Closed,-0.51,Alert
1762801130.18776,36.71,61.58,93.61,-0.2,-0.1,-0.97,-3.97,-1.37,0.22,56.01,0.26,0.01,Closed,-5.75,Drowsy
1762801374.1013238,36.64,79.05,97.72,-0.18,-0.1,-1.11,-4.03,-1.54,0.35,7.95,0.32,0.0,Closed,-2.31,Alert
1762801541.6047907,36.51,78.0,99.99,-0.15,0.04,-1.07,-3.98,-1.47,0.36,3.55,0.3,0.0,Closed,-0.05,Alert
1762801046.4737818,36.27,77.79,99.89,-0.3,-0.06,-1.02,-3.95,-1.57,0.4,3.77,0.39,0.0,Closed,3.41,Alert
1762800929.5569756,36.71,57.49,94.68,-0.48,-0.13,-1.23,-4.14,-1.49,0.18,72.05,0.15,0.02,Open,-22.97,Fatigued
1762800966.400905,37.49,61.55,93.12,-0.15,-0.11,-0.94,-4.0,-1.35,0.08,41.81,0.2,0.0,Closed,-5.11,Drowsy
1762801834.6240005,36.3,83.35,97.45,-0.24,0.03,-1.07,-3.93,-1.48,0.25,0.72,0.38,0.0,Closed,-2.37,Alert
1762801062.5807803,36.97,73.08,96.05,-0.32,0.04,-1.05,-3.99,-1.45,0.26,55.36,0.26,0.0,Closed,-12.27,Drowsy
1762800876.643211,37.16,66.3,90.62,-0.12,-0.23,-0.95,-4.03,-1.4,0.32,64.32,0.07,0.01,Open,-5.27,Fatigued
1762800711.3505032,36.24,80.42,96.14,-0.3,-0.06,-1.04,-4.04,-1.53,0.22,3.82,0.39,0.0,Closed,-2.8,Alert
1762801424.7598562,36.88,72.0,97.58,-0.2,-0.05,-1.02,-3.91,-1.51,0.37,4.59,0.37,0.0,Closed,2.02,Alert
1762801324.2469018,36.06,81.42,97.94,-0.3,-0.04,-0.95,-4.02,-1.4,0.28,7.27,0.32,0.0,Closed,2.55,Alert
1762800884.5937152,36.16,83.02,95.24,-0.29,-0.01,-1.14,-3.97,-1.5,0.34,6.23,0.37,0.0,Closed,0.36,Alert
1762801796.7368636,36.01,83.54,96.37,-0.29,-0.01,-1.12,-4.02,-1.48,0.36,3.09,0.34,0.0,Closed,-3.93,Alert
1762801026.8602931,36.1,80.43,99.8,-0.26,-0.06,-1.09,-4.01,-1.52,0.35,6.77,0.35,0.0,Closed,-0.04,Alert
1762800710.5651455,36.45,74.37,97.72,-0.2,-0.03,-1.02,-3.99,-1.54,0.34,8.14,0.31,0.0,Closed,-4.85,Alert
1762801689.4483573,36.87,78.98,97.97,-0.33,-0.13,-1.07,-4.01,-1.53,0.3,3.2,0.3,0.0,Open,-1.77,Alert
1762801439.2749093,36.17,70.86,95.51,-0.29,-0.08,-1.05,-3.93,-1.49,0.28,6.62,0.29,0.0,Closed,1.79,Alert
1762801721.3646035,36.27,73.82,95.77,-0.32,-0.08,-1.1,-3.99,-1.54,0.3,2.04,0.32,0.0,Closed,-3.88,Alert
1762801525.7568033,36.74,77.47,95.38,-0.27,-0.08,-1.0,-3.9,-1.51,0.31,7.59,0.39,0.0,Closed,2.32,Alert
1762801199.3333957,36.96,71.65,96.37,-0.15,-0.05,-1.2,-4.12,-1.46,0.19,8.53,0.37,0.0,Closed,1.09,Alert
1762800718.9367242,36.8,72.14,95.62,-0.32,-0.04,-1.1,-3.96,-1.58,0.27,3.63,0.35,0.0,Closed,1.54,Alert
1762801458.6330202,36.34,70.33,98.59,-0.23,-0.03,-1.06,-3.96,-1.56,0.29,5.51,0.38,0.0,Closed,3.47,Alert
1762801789.4288402,36.39,78.9,96.51,-0.3,-0.02,-1.08,-4.02,-1.46,0.28,6.8,0.33,0.0,Closed,-0.3,Alert
1762801218.504846,36.81,76.56,95.06,-0.27,-0.11,-1.07,-3.95,-1.6,0.39,3.42,0.31,0.0,Closed,2.2,Alert
1762801802.9133773,36.75,74.43,95.28,-0.23,-0.05,-1.05,-3.91,-1.48,0.34,4.06,0.36,0.0,Closed,1.91,Alert
1762800764.9982443,36.67,70.68,92.8,-0.15,-0.08,-1.14,-4.23,-1.48,0.39,32.16,0.18,0.01,Open,-7.01,Drowsy
1762801352.1738973,36.94,83.15,96.21,-0.31,-0.08,-1.05,-3.98,-1.47,0.43,9.28,0.31,0.0,Closed,0.28,Alert
1762800844.6561522,36.58,69.3,96.22,-0.34,0.02,-1.26,-3.91,-1.51,0.4,45.2,0.16,0.01,Closed,11.82,Drowsy
1762801327.8582375,36.58,73.7,95.08,-0.19,-0.06,-1.08,-4.03,-1.5,0.38,6.62,0.32,0.0,Closed,4.8,Alert
1762800670.446834,37.01,72.1,94.23,-0.19,-0.04,-1.19,-4.02,-1.44,0.35,55.48,0.19,0.01,Open,11.01,Drowsy
1762801393.9131641,36.96,81.03,97.14,-0.24,-0.06,-1.09,-4.11,-1.41,0.25,6.1,0.29,0.0,Closed,-0.04,Alert
1762800919.7838492,37.04,63.66,94.62,-0.45,-0.05,-0.82,-3.95,-1.43,0.33,61.71,0.12,0.01,Open,-18.71,Fatigued
1762800928.3472426,37.47,66.74,96.8,-0.19,-0.13,-1.07,-4.03,-1.42,0.4,55.78,0.18,0.01,Closed,8.49,Drowsy
1762801837.5517476,36.16,72.32,96.15,-0.29,-0.05,-1.04,-3.97,-1.44,0.31,5.03,0.3,0.0,Closed,-0.02,Alert
1762801373.2434556,36.44,78.41,99.66,-0.35,-0.11,-1.12,-3.92,-1.45,0.26,6.92,0.39,0.0,Closed,0.21,Alert
1762800856.5239968,36.84,68.07,92.47,-0.25,0.02,-1.08,-3.93,-1.4,0.27,25.04,0.22,0.01,Open,-14.12,Drowsy
1762801511.849003,36.99,77.79,95.05,-0.22,-0.03,-1.15,-4.06,-1.51,0.26,2.86,0.29,0.0,Closed,0.22,Alert
1762800748.8070567,36.28,75.09,99.23,-0.19,0.0,-1.09,-3.88,-1.64,0.33,7.42,0.3,0.0,Closed,4.16,Alert
1762800961.1750467,37.5,73.97,92.53,-0.34,-0.02,-1.09,-3.83,-1.55,0.28,46.03,0.15,0.01,Open,10.78,Drowsy
1762801307.73894,36.06,72.47,99.83,-0.33,-0.09,-1.04,-4.0,-1.47,0.27,8.58,0.37,0.0,Closed,0.05,Alert
1762800817.2691963,36.82,76.68,99.89,-0.16,-0.0,-1.05,-4.04,-1.46,0.22,1.23,0.35,0.0,Closed,1.78,Alert
1762800640.8577864,37.4,61.37,97.96,-0.36,0.05,-1.06,-4.04,-1.61,0.32,57.27,0.17,0.01,Closed,0.55,Drowsy
1762800835.7521045,37.1,65.26,92.48,-0.28,-0.15,-0.93,-3.94,-1.65,0.18,31.92,0.22,0.01,Open,-1.41,Drowsy
1762801559.3418643,36.2,71.25,99.02,-0.29,0.05,-1.03,-3.94,-1.42,0.29,0.93,0.35,0.0,Closed,1.49,Alert
1762801510.524374,36.88,74.95,98.44,-0.27,-0.01,-1.12,-4.03,-1.52,0.29,7.48,0.39,0.0,Closed,-2.11,Alert
1762801441.2854972,36.12,73.93,97.77,-0.24,0.01,-1.11,-4.07,-1.49,0.3,2.68,0.29,0.0,Closed,4.46,Alert
1762801342.9148629,36.76,81.41,99.57,-0.25,-0.07,-1.01,-3.95,-1.44,0.3,2.33,0.33,0.0,Closed,-1.76,Alert
1762800909.5288866,36.57,55.35,89.35,-0.31,-0.1,-1.23,-3.99,-1.38,0.34,89.36,0.14,0.01,Open,-16.54,Fatigued
1762800698.4091039,37.3,57.12,91.84,-0.41,-0.0,-0.94,-4.13,-1.39,0.28,65.09,0.1,0.02,Open,9.85,Fatigued
1762800736.3303053,36.99,60.94,95.47,-0.23,-0.01,-1.26,-4.06,-1.44,0.43,45.42,0.18,0.01,Closed,5.17,Drowsy
1762801246.7845922,36.59,79.92,99.53,-0.33,-0.04,-1.03,-4.02,-1.49,0.32,9.67,0.3,0.0,Closed,-1.99,Alert
1762801477.4931045,36.35,71.71,96.1,-0.19,0.06,-1.08,-4.07,-1.55,0.23,5.88,0.32,0.0,Closed,-4.81,Alert
1762800659.777011,37.09,64.78,90.25,-0.44,-0.28,-1.17,-4.02,-1.31,0.29,65.91,0.12,0.01,Open,-20.41,Fatigued
1762801078.4001186,36.79,72.29,95.22,-0.33,-0.02,-1.05,-4.02,-1.56,0.29,6.61,0.29,0.0,Closed,0.84,Alert
1762800940.6299403,36.43,77.79,97.61,-0.22,-0.14,-1.09,-4.01,-1.48,0.36,4.49,0.37,0.0,Closed,4.28,Alert
1762801630.3973608,36.73,79.97,98.33,-0.19,-0.01,-1.04,-4.0,-1.47,0.33,2.11,0.28,0.0,Closed,0.49,Alert
1762801416.80751,36.38,73.89,98.32,-0.2,-0.05,-1.05,-4.08,-1.54,0.33,6.5,0.37,0.0,Closed,-2.68,Alert
1762800842.7398872,36.82,70.55,98.74,-0.27,-0.09,-1.16,-4.04,-1.47,0.18,8.55,0.39,0.0,Closed,3.61,Alert
1762801079.2845008,36.66,84.89,98.81,-0.27,0.03,-1.1,-3.97,-1.54,0.3,0.38,0.3,0.0,Closed,4.2,Alert
1762800670.59842,36.82,68.79,92.61,-0.5,0.04,-1.18,-4.03,-1.61,0.39,28.01,0.18,0.01,Closed,-5.69,Drowsy
1762800659.6645768,37.41,61.78,94.02,-0.23,-0.04,-1.06,-3.86,-1.49,0.37,58.65,0.15,0.0,Closed,-13.04,Drowsy
1762800713.8199723,37.36,67.45,97.66,-0.32,-0.07,-0.97,-3.87,-1.71,0.23,30.87,0.25,0.01,Closed,12.01,Drowsy
1762800810.8508515,37.14,65.0,92.45,-0.51,-0.14,-1.09,-4.04,-1.48,0.36,72.13,0.11,0.03,Open,1.02,Fatigued
1762800930.1690917,36.4,76.73,97.02,-0.25,-0.03,-1.09,-3.99,-1.56,0.26,1.19,0.33,0.0,Closed,-3.12,Alert
1762800855.1918178,36.66,71.01,92.39,-0.27,-0.16,-1.01,-4.01,-1.68,0.46,35.83,0.28,0.01,Open,-2.94,Drowsy
1762800648.4444346,36.29,76.69,96.09,-0.21,-0.06,-1.13,-3.98,-1.44,0.22,9.55,0.29,0.0,Closed,-2.58,Alert
1762800703.8086026,36.87,63.77,92.94,-0.29,0.01,-1.19,-4.02,-1.49,0.3,51.99,0.19,0.01,Closed,-3.99,Drowsy
1762800706.1209545,36.44,71.09,96.01,-0.24,-0.1,-1.1,-3.96,-1.55,0.3,6.36,0.38,0.0,Closed,-2.47,Alert
1762801510.951568,36.91,81.35,96.27,-0.28,-0.04,-0.99,-3.92,-1.49,0.25,8.51,0.34,0.0,Closed,-1.9,Alert
1762800950.6485462,37.34,68.65,94.16,-0.25,0.02,-0.99,-4.1,-1.49,0.2,51.4,0.25,0.01,Closed,-5.73,Drowsy
1762801444.1849735,36.36,73.74,99.29,-0.27,-0.08,-0.96,-4.03,-1.46,0.26,6.56,0.34,0.0,Closed,-0.24,Alert
1762801030.3850932,36.87,80.76,99.97,-0.28,-0.03,-1.06,-3.89,-1.46,0.39,2.76,0.35,0.0,Closed,1.68,Alert
1762800682.814902,37.24,71.77,96.02,-0.22,0.01,-1.2,-3.84,-1.34,0.2,37.37,0.25,0.01,Closed,7.09,Drowsy
1762801727.19167,36.14,84.57,96.77,-0.27,-0.07,-1.08,-4.03,-1.52,0.26,5.66,0.36,0.0,Closed,-4.94,Alert
1762801109.786544,36.94,69.22,94.17,-0.2,0.04,-0.95,-4.04,-1.64,0.24,25.93,0.23,0.01,Closed,-9.7,Drowsy
1762801830.6456091,36.11,75.62,99.76,-0.22,-0.1,-1.12,-4.01,-1.43,0.27,0.13,0.35,0.0,Closed,0.1,Alert
1762800859.2278914,36.82,76.78,99.21,-0.25,-0.17,-1.11,-3.99,-1.55,0.33,5.6,0.32,0.0,Closed,-4.85,Alert
1762800646.531063,37.23,74.53,97.93,-0.13,0.06,-1.05,-4.01,-1.43,0.4,54.27,0.2,0.01,Open,13.44,Drowsy
1762801253.2061589,36.54,73.98,96.53,-0.25,-0.07,-1.11,-4.08,-1.47,0.33,7.36,0.31,0.0,Closed,-4.16,Alert
1762801025.3133295,36.82,84.82,99.27,-0.26,-0.08,-1.12,-4.02,-1.46,0.46,7.51,0.34,0.0,Closed,0.66,Alert
1762801412.4247108,36.39,82.48,96.3,-0.3,-0.04,-1.15,-3.96,-1.49,0.31,0.65,0.38,0.0,Closed,3.55,Alert
1762801340.0593987,36.6,81.76,97.17,-0.28,-0.08,-1.11,-4.07,-1.54,0.3,6.32,0.32,0.0,Closed,-1.22,Alert
1762800759.532584,36.74,67.75,92.9,-0.11,-0.04,-1.21,-3.86,-1.32,0.33,87.51,0.07,0.04,Open,-21.04,Fatigued
1762800755.2116623,36.99,76.78,98.13,-0.19,-0.08,-1.09,-3.97,-1.5,0.2,1.66,0.31,0.0,Closed,-1.81,Alert
1762801137.1619146,36.01,70.39,97.7,-0.25,0.01,-1.14,-4.12,-1.4,0.33,4.68,0.32,0.0,Closed,-1.78,Alert
1762800899.675435,36.83,79.88,98.29,-0.26,-0.14,-1.05,-4.07,-1.48,0.28,3.47,0.31,0.0,Closed,3.8,Alert
1762800903.1763043,36.97,67.97,93.04,-0.28,-0.04,-1.0,-3.97,-1.36,0.14,43.12,0.18,0.01,Closed,-12.43,Drowsy
1762801756.1583447,36.32,71.97,99.69,-0.25,-0.02,-1.04,-4.1,-1.44,0.34,0.84,0.39,0.0,Closed,-3.11,Alert
1762801801.7071283,36.99,76.33,99.11,-0.24,-0.02,-1.18,-3.98,-1.6,0.27,9.47,0.33,0.0,Closed,-4.28,Alert
1762800734.1395357,36.23,80.34,96.93,-0.22,-0.03,-1.16,-4.01,-1.49,0.41,2.41,0.35,0.0,Closed,4.39,Alert
1762801132.7440884,37.25,61.13,93.86,-0.24,-0.05,-1.15,-3.81,-1.68,0.1,32.09,0.17,0.0,Closed,-6.53,Drowsy
1762800829.1079092,36.12,84.55,96.21,-0.22,0.02,-1.06,-3.91,-1.48,0.29,7.31,0.3,0.0,Closed,0.13,Alert
1762801515.734411,36.48,83.06,99.11,-0.26,-0.11,-1.1,-4.05,-1.49,0.39,0.33,0.33,0.0,Closed,-1.64,Alert
1762800943.9652195,36.76,67.06,92.98,-0.21,0.01,-1.08,-4.07,-1.54,0.39,21.15,0.19,0.01,Open,2.6,Drowsy
1762801362.644755,36.67,79.29,95.31,-0.29,-0.03,-1.01,-3.94,-1.49,0.32,6.46,0.38,0.0,Open,1.57,Alert
1762801209.926514,36.1,75.92,97.48,-0.31,0.03,-1.11,-4.01,-1.56,0.34,1.7,0.33,0.0,Closed,-4.33,Alert
1762800806.3868113,36.72,66.34,88.2,-0.23,-0.04,-0.99,-3.63,-1.36,0.11,86.22,0.07,0.03,Open,6.99,Fatigued
1762801704.9996154,36.83,79.11,95.9,-0.19,-0.05,-1.1,-4.03,-1.53,0.27,7.18,0.3,0.0,Closed,3.13,Alert
1762800835.3829544,37.47,65.01,96.7,-0.31,-0.05,-1.03,-4.03,-1.5,0.32,40.35,0.21,0.01,Closed,-10.75,Drowsy
1762801538.4745944,36.13,79.52,95.37,-0.25,-0.06,-1.04,-3.95,-1.41,0.26,4.05,0.28,0.0,Closed,3.01,Alert
1762801739.357843,36.14,71.62,95.98,-0.24,-0.07,-1.14,-3.99,-1.52,0.28,9.52,0.31,0.0,Closed,4.56,Alert
1762800957.100519,37.03,67.04,97.59,-0.13,0.08,-0.92,-3.99,-1.66,0.26,26.45,0.26,0.01,Closed,14.83,Drowsy
1762800941.8117704,36.94,62.79,93.09,-0.28,-0.1,-1.15,-4.09,-1.35,0.39,52.85,0.18,0.01,Open,11.65,Drowsy
1762801060.330633,36.23,80.96,96.79,-0.24,-0.06,-1.01,-3.99,-1.46,0.28,0.58,0.34,0.0,Closed,-1.58,Alert
1762800956.9872115,36.73,79.71,98.23,-0.23,-0.09,-1.02,-4.04,-1.44,0.31,4.56,0.37,0.0,Closed,0.25,Alert
1762801308.7648256,36.81,71.98,96.25,-0.17,-0.07,-1.16,-4.05,-1.48,0.32,8.45,0.3,0.0,Closed,-4.7,Alert
1762800891.9633563,36.12,79.27,96.84,-0.26,-0.14,-1.07,-3.96,-1.56,0.28,8.05,0.3,0.0,Open,-0.87,Alert
1762800744.4884858,37.18,73.78,92.14,-0.35,-0.18,-1.11,-4.07,-1.37,0.19,23.04,0.2,0.01,Closed,-1.51,Drowsy
1762800809.552022,37.06,65.93,88.51,-0.27,-0.16,-1.24,-3.91,-1.41,0.4,82.1,0.12,0.02,Closed,-17.29,Fatigued
1762800884.045491,37.22,68.34,89.12,-0.37,-0.11,-0.99,-3.75,-1.47,0.26,91.83,0.06,0.04,Open,10.15,Fatigued
1762801740.6361012,36.25,82.04,96.43,-0.29,-0.08,-1.15,-4.03,-1.54,0.2,6.32,0.28,0.0,Closed,0.17,Alert
1762801066.1277874,36.82,80.35,99.24,-0.28,-0.12,-1.01,-3.97,-1.5,0.26,0.57,0.3,0.0,Closed,-1.98,Alert
1762800993.236952,36.97,82.29,96.3,-0.36,0.04,-0.97,-4.01,-1.58,0.31,9.09,0.28,0.0,Closed,-2.49,Alert
1762800674.0203416,36.77,65.16,93.55,-0.23,-0.04,-1.05,-3.95,-1.46,0.18,25.41,0.17,0.01,Open,8.55,Drowsy
1762801278.8475018,36.7,83.92,95.34,-0.31,-0.1,-1.07,-4.0,-1.45,0.24,0.3,0.29,0.0,Closed,2.36,Alert
1762800883.4931228,36.48,80.09,98.91,-0.27,-0.1,-1.04,-3.99,-1.51,0.28,1.92,0.35,0.0,Closed,-2.25,Alert
1762800653.0891757,36.79,63.37,92.56,-0.19,0.07,-1.18,-3.93,-1.61,0.43,65.85,0.15,0.03,Open,-5.71,Fatigued
1762801223.90701,36.32,79.56,99.09,-0.22,-0.08,-1.08,-3.96,-1.43,0.31,0.09,0.29,0.0,Closed,0.53,Alert
1762801054.1516964,36.19,74.87,95.81,-0.16,-0.01,-1.11,-4.04,-1.55,0.31,7.56,0.33,0.0,Closed,-1.54,Alert
1762800893.8951805,36.94,78.56,95.26,-0.2,-0.08,-1.1,-3.88,-1.55,0.27,0.85,0.28,0.0,Closed,0.84,Alert
1762800736.0720541,36.03,73.0,97.46,-0.19,-0.07,-1.03,-3.98,-1.51,0.26,0.81,0.37,0.0,Closed,4.78,Alert
1762801044.898308,36.15,71.04,97.61,-0.25,-0.09,-1.05,-3.99,-1.42,0.3,9.77,0.29,0.0,Closed,1.87,Alert
1762800810.9092345,36.86,64.41,94.54,-0.06,-0.12,-1.16,-4.02,-1.41,0.26,55.93,0.26,0.01,Closed,-8.85,Drowsy
1762801176.5230243,36.02,83.3,95.84,-0.29,-0.06,-1.16,-4.02,-1.49,0.28,9.45,0.31,0.0,Closed,1.44,Alert
1762800848.838138,37.26,70.8,93.34,-0.13,0.08,-1.03,-3.91,-1.47,0.24,59.9,0.25,0.01,Open,0.42,Drowsy
1762800881.9879355,37.0,58.36,89.97,-0.44,-0.07,-1.38,-4.03,-1.58,0.16,62.7,0.11,0.02,Open,-1.12,Fatigued
1762801459.9134557,36.18,79.96,98.66,-0.21,-0.0,-1.23,-4.05,-1.38,0.35,1.92,0.37,0.0,Closed,-3.73,Alert
1762800706.5962827,36.93,63.14,90.75,-0.16,-0.01,-1.22,-4.21,-1.47,0.15,87.77,0.09,0.01,Open,-12.63,Fatigued
1762800781.1868846,36.68,64.93,93.44,-0.01,-0.3,-0.88,-4.05,-1.21,0.14,64.94,0.06,0.03,Open,-1.65,Fatigued
1762801039.4515998,37.27,74.31,93.81,-0.49,-0.07,-1.15,-4.04,-1.5,0.32,30.43,0.27,0.01,Closed,-5.34,Drowsy
1762801252.3776689,36.59,81.47,96.44,-0.21,-0.11,-1.01,-3.95,-1.49,0.36,2.73,0.37,0.0,Closed,-1.33,Alert
1762801828.8792222,36.49,80.58,95.63,-0.24,-0.05,-1.07,-3.88,-1.45,0.34,6.66,0.34,0.0,Closed,-1.44,Alert
1762800917.247552,37.16,60.74,93.9,-0.07,0.04,-1.07,-4.19,-1.66,0.27,65.9,0.15,0.03,Open,5.07,Fatigued
1762800976.483177,37.42,60.86,96.27,-0.35,0.06,-1.18,-3.94,-1.36,0.46,36.63,0.16,0.01,Closed,-7.84,Drowsy
1762801098.2875206,36.95,70.67,95.17,-0.3,-0.05,-1.16,-3.97,-1.65,0.34,29.4,0.28,0.01,Open,-13.16,Drowsy
1762801441.7307975,36.52,73.7,97.52,-0.22,-0.05,-1.05,-4.11,-1.6,0.34,3.16,0.29,0.0,Closed,-0.57,Alert
1762801494.7833982,36.87,82.75,96.69,-0.31,-0.07,-1.17,-4.05,-1.51,0.21,1.26,0.28,0.0,Closed,2.71,Alert
1762800937.515996,36.9,71.46,92.07,-0.4,0.03,-1.14,-3.93,-1.45,0.25,56.9,0.24,0.01,Closed,-5.91,Drowsy
1762800780.7871497,37.13,65.18,97.96,-0.18,-0.04,-1.13,-3.99,-1.49,0.32,37.88,0.19,0.01,Closed,-0.14,Drowsy
1762801233.9239259,36.73,80.2,96.98,-0.32,-0.02,-1.23,-4.01,-1.48,0.31,5.83,0.38,0.0,Closed,-0.23,Alert
1762800937.84972,36.94,64.59,92.62,0.12,-0.25,-1.07,-4.11,-1.51,0.23,88.57,0.06,0.04,Closed,-28.71,Fatigued
1762800922.9538414,36.96,78.17,95.07,-0.24,-0.0,-1.03,-3.92,-1.5,0.26,8.37,0.37,0.0,Closed,-3.24,Alert
1762800696.666751,36.34,73.01,97.22,-0.26,-0.13,-1.03,-3.97,-1.58,0.25,1.46,0.34,0.0,Closed,1.43,Alert
1762800649.1793735,36.93,74.1,99.94,-0.22,-0.03,-1.05,-4.0,-1.51,0.31,2.47,0.36,0.0,Closed,0.1,Alert
1762801293.1650996,36.34,82.92,96.34,-0.25,0.07,-1.09,-3.94,-1.43,0.28,2.14,0.32,0.0,Closed,-4.59,Alert
1762801156.954722,36.92,70.87,98.71,-0.27,0.03,-1.15,-3.98,-1.41,0.31,2.79,0.38,0.0,Closed,0.14,Alert
1762801067.019789,36.4,73.01,98.64,-0.26,-0.05,-1.04,-4.02,-1.5,0.33,5.83,0.39,0.0,Closed,1.5,Alert
1762800650.5747473,36.53,69.34,97.82,-0.24,-0.03,-1.11,-4.06,-1.4,0.29,26.84,0.23,0.01,Closed,-5.15,Drowsy
1762800954.540907,36.98,70.27,96.86,-0.21,-0.06,-1.02,-4.03,-1.52,0.31,7.01,0.31,0.0,Closed,-0.73,Alert
1762800676.3866558,36.49,75.53,96.95,-0.24,-0.03,-1.07,-4.0,-1.54,0.29,0.87,0.31,0.0,Closed,-2.53,Alert
1762800887.2203157,36.78,72.68,94.84,-0.15,-0.25,-0.95,-3.9,-1.48,0.22,29.21,0.25,0.01,Closed,1.35,Drowsy
1762800789.4589674,37.31,56.89,88.73,-0.07,-0.23,-1.04,-3.99,-1.21,0.19,71.95,0.1,0.03,Open,-3.59,Fatigued
1762800759.4708176,36.44,71.22,98.44,-0.36,-0.04,-1.01,-3.99,-1.46,0.35,7.6,0.31,0.0,Closed,-0.43,Alert
1762801379.0173934,36.38,77.47,97.61,-0.26,-0.09,-1.04,-3.98,-1.47,0.32,5.28,0.31,0.0,Closed,-0.19,Alert
1762800897.0657744,37.41,66.1,97.18,-0.19,-0.18,-0.95,-4.03,-1.36,0.33,25.04,0.25,0.01,Open,13.23,Drowsy
1762800667.1282475,37.15,63.0,93.51,-0.26,0.07,-1.02,-4.02,-1.54,0.24,58.8,0.26,0.0,Closed,11.32,Drowsy
1762801103.2846377,36.84,66.5,97.6,-0.22,0.03,-1.01,-4.05,-1.48,0.54,23.12,0.25,0.01,Closed,2.25,Drowsy
1762801346.9006124,36.48,84.37,98.62,-0.19,-0.04,-1.03,-3.98,-1.53,0.34,5.04,0.39,0.0,Closed,-3.55,Alert
1762801071.159949,37.18,73.98,93.27,-0.2,-0.09,-1.07,-4.02,-1.4,0.19,22.46,0.16,0.0,Closed,-4.77,Drowsy
1762801396.3722837,36.61,84.0,98.25,-0.21,-0.02,-1.08,-3.99,-1.53,0.34,7.1,0.33,0.0,Closed,-3.74,Alert
1762801073.6793811,36.99,81.93,96.44,-0.26,-0.06,-1.11,-4.01,-1.48,0.29,4.11,0.34,0.0,Closed,0.12,Alert
1762801507.7601867,36.16,73.88,97.8,-0.21,-0.02,-1.11,-4.03,-1.51,0.27,8.34,0.3,0.0,Closed,-2.2,Alert
1762801044.1084776,37.03,63.36,95.34,-0.32,-0.02,-1.17,-4.09,-1.48,0.28,50.58,0.22,0.01,Closed,-5.11,Drowsy
1762801070.135048,36.58,64.87,95.83,-0.23,-0.16,-0.99,-4.05,-1.72,0.21,52.63,0.23,0.01,Open,2.06,Drowsy
1762800803.620213,37.14,67.51,92.62,-0.36,-0.05,-1.11,-3.83,-1.7,0.39,81.42,0.09,0.04,Closed,-11.51,Fatigued
1762801316.6902974,36.4,78.86,99.73,-0.31,-0.07,-1.11,-4.05,-1.38,0.32,3.29,0.36,0.0,Closed,2.84,Alert
1762801614.6094418,36.76,73.41,99.07,-0.24,-0.07,-1.19,-3.99,-1.43,0.38,0.28,0.35,0.0,Closed,-4.24,Alert
1762801312.6584923,36.15,77.59,96.56,-0.17,-0.05,-1.17,-3.92,-1.51,0.35,0.61,0.31,0.0,Open,-0.77,Alert
1762801711.8118663,36.88,75.77,98.9,-0.27,0.01,-1.13,-3.97,-1.49,0.22,2.37,0.33,0.0,Closed,1.9,Alert
1762801498.0503254,36.14,76.18,96.03,-0.23,-0.11,-1.07,-4.1,-1.48,0.34,8.59,0.31,0.0,Closed,-3.31,Alert
1762801519.8002307,36.58,81.58,98.96,-0.27,-0.06,-1.07,-4.02,-1.51,0.3,1.76,0.31,0.0,Closed,-4.2,Alert
1762800693.7505233,37.4,64.35,94.57,-0.26,-0.04,-1.09,-4.01,-1.57,0.36,34.99,0.19,0.01,Closed,-0.7,Drowsy
1762800902.249253,36.81,66.73,96.33,-0.26,-0.03,-1.12,-4.25,-1.54,0.4,31.14,0.2,0.01,Closed,14.23,Drowsy
1762801037.4366713,36.33,74.11,95.37,-0.31,-0.06,-1.06,-4.04,-1.54,0.3,7.39,0.34,0.0,Closed,-3.63,Alert
1762800942.1096132,36.38,77.19,99.88,-0.31,-0.05,-1.08,-4.01,-1.59,0.26,5.78,0.33,0.0,Closed,3.28,Alert
1762801607.2973044,36.26,79.51,96.62,-0.3,-0.02,-1.1,-3.94,-1.5,0.25,2.53,0.38,0.0,Closed,0.31,Alert
1762800921.4682639,36.5,82.27,96.34,-0.23,-0.09,-1.06,-4.04,-1.52,0.26,0.75,0.38,0.0,Closed,-4.91,Alert
1762800781.8300407,36.82,76.94,98.83,-0.21,-0.07,-1.06,-4.04,-1.48,0.26,4.34,0.32,0.0,Closed,1.74,Alert
1762801348.388133,36.63,75.52,95.05,-0.32,-0.04,-1.07,-4.05,-1.55,0.31,3.23,0.35,0.0,Closed,3.11,Alert
